timestamp,action,x,y,char_x,char_y,obstacle_top,obstacle_right,obstacle_bottom,obstacle_left
475,Pathfinding to patrol point,13,14,2,15,160,40,100,180
476,Pathfinding to patrol point,13,13,2,15,280,60,100,160
477,Pathfinding to patrol point,13,13,2,16,280,60,100,160
478,Pathfinding to patrol point,13,12,2,16,60,80,380,140
479,Pathfinding to patrol point,13,12,2,17,60,80,380,140
480,Pathfinding to patrol point,13,12,2,17,60,80,380,140
481,Pathfinding to patrol point,13,11,2,17,60,100,260,120
482,Pathfinding to patrol point,14,11,2,18,80,260,240,120
483,Pathfinding to patrol point,14,11,2,18,80,260,240,120
484,Pathfinding to patrol point,14,11,2,18,80,260,240,120
485,Pathfinding to patrol point,15,11,2,18,100,260,220,240
486,Pathfinding to patrol point,15,11,3,18,100,260,220,240
487,Pathfinding to patrol point,15,11,3,18,100,260,220,240
488,Pathfinding to patrol point,16,11,3,18,120,260,200,240
489,Pathfinding to patrol point,16,11,3,17,120,260,200,240
490,Pathfinding to patrol point,17,11,3,17,140,260,180,240
491,Pathfinding to patrol point,17,11,3,17,140,260,180,240
492,Pathfinding to patrol point,17,11,3,16,140,260,180,240
493,Pathfinding to patrol point,18,11,3,16,160,40,160,240
494,Pathfinding to patrol point,18,11,3,15,160,40,160,240
495,Pathfinding to patrol point,19,11,3,15,180,40,140,240
496,Pathfinding to patrol point,19,11,3,14,180,40,140,240
497,Pathfinding to patrol point,20,11,3,14,200,40,120,80
498,Pathfinding to patrol point,20,11,3,14,200,40,120,80
499,Pathfinding to patrol point,20,11,3,13,200,40,120,80
500,Pathfinding to patrol point,21,11,3,13,220,40,100,80
501,Pathfinding to patrol point,21,11,4,13,220,40,100,80
502,Pathfinding to patrol point,22,11,4,13,240,260,80,240
503,Pathfinding to patrol point,22,11,5,13,240,260,80,240
504,Pathfinding to patrol point,22,11,5,13,240,260,80,240
505,Pathfinding to patrol point,23,11,5,13,260,260,60,240
506,Pathfinding to character,23,11,6,13,260,260,60,240
507,Pathfinding to character,23,11,6,13,260,260,60,240
508,Pathfinding to character,23,11,7,13,260,260,60,240
509,Pathfinding to character,23,11,7,13,260,260,60,240
510,Pathfinding to character,22,11,8,13,240,260,80,240
511,Pathfinding to character,22,11,8,13,240,260,80,240
512,Pathfinding to character,22,11,8,13,240,260,80,240
513,Pathfinding to character,21,11,9,13,220,40,100,80
514,Pathfinding to character,21,11,9,13,220,40,100,80
515,Pathfinding to character,20,11,9,14,200,40,120,80
516,Pathfinding to character,19,11,10,14,180,40,140,240
517,Pathfinding to character,19,11,10,14,180,40,140,240
518,Pathfinding to character,18,11,10,14,160,40,160,240
519,Pathfinding to character,18,11,11,14,160,40,160,240
520,Pathfinding to character,17,11,11,14,140,260,180,240
521,Pathfinding to character,17,11,12,14,140,260,180,240
522,Pathfinding to character,17,12,12,14,140,240,300,260
523,Pathfinding to character,16,12,12,14,120,240,320,260
524,Pathfinding to character,16,12,13,14,120,240,320,260
525,Pathfinding to character,16,13,13,14,340,220,40,280
526,Pathfinding to character,15,13,14,14,320,220,60,280
527,Pathfinding to character,15,13,14,14,320,220,60,280
528,Pathfinding to character,15,14,14,15,200,200,60,300
529,Making character invisible,15,14,2,10,200,200,60,300
530,Checking if character is invisible,15,15,2,10,200,180,340,320
531,Checking if character is invisible,15,15,2,10,200,180,340,320
532,Checking if character is invisible,15,15,2,10,200,180,340,320
533,Checking if character is invisible,15,15,2,10,200,180,340,320
534,Checking if character is invisible,15,15,2,10,200,180,340,320
535,Checking if character is invisible,15,15,2,10,200,180,340,320
536,Checking if character is invisible,15,15,2,10,200,180,340,320
537,Checking if character is invisible,15,15,2,10,200,180,340,320
538,Checking if character is invisible,15,15,2,10,200,180,340,320
539,Checking if character is invisible,15,15,2,10,200,180,340,320
540,Checking if character is invisible,15,15,2,10,200,180,340,320
541,Checking if character is invisible,15,15,2,10,200,180,340,320
542,Checking if character is invisible,15,15,2,10,200,180,340,320
543,Checking if character is invisible,15,15,2,10,200,180,340,320
544,Checking if character is invisible,15,15,2,10,200,180,340,320
545,Checking if character is invisible,15,15,2,10,200,180,340,320
546,Checking if character is invisible,15,15,2,10,200,180,340,320
547,Checking if character is invisible,15,15,2,10,200,180,340,320
548,Checking if character is invisible,15,15,2,10,200,180,340,320
549,Checking if character is invisible,15,15,2,10,200,180,340,320
550,Checking if character is invisible,15,15,2,10,200,180,340,320
551,Checking if character is invisible,15,15,2,10,200,180,340,320
552,Checking if character is invisible,15,15,2,10,200,180,340,320
553,Checking if character is invisible,15,15,2,10,200,180,340,320
554,Making character reset,15,15,2,10,200,180,340,320
555,Pathfinding to patrol point,15,15,2,10,200,180,340,320
556,Pathfinding to patrol point,15,15,2,10,200,180,340,320
557,Pathfinding to patrol point,15,15,2,9,200,180,340,320
558,Pathfinding to patrol point,15,15,2,9,200,180,340,320
559,Pathfinding to patrol point,15,14,2,9,200,200,60,300
560,Pathfinding to patrol point,16,14,2,8,220,200,40,300
561,Pathfinding to patrol point,16,14,2,8,220,200,40,300
562,Pathfinding to patrol point,16,14,2,8,220,200,40,300
563,Pathfinding to patrol point,17,14,2,7,240,200,20,300
564,Pathfinding to patrol point,17,13,2,7,360,220,20,280
565,Pathfinding to patrol point,17,13,2,6,360,220,20,280
566,Pathfinding to patrol point,17,13,2,6,360,220,20,280
567,Pathfinding to patrol point,17,12,2,6,140,240,300,260
568,Pathfinding to patrol point,18,12,2,5,160,20,280,260
569,Pathfinding to patrol point,18,12,2,5,160,20,280,260
570,Pathfinding to patrol point,18,12,2,4,160,20,280,260
571,Pathfinding to patrol point,19,12,2,4,180,20,260,260
572,Pathfinding to patrol point,19,11,2,4,180,40,140,240
573,Pathfinding to patrol point,19,11,2,4,180,40,140,240
574,Pathfinding to patrol point,19,11,2,4,180,40,140,240
575,Pathfinding to patrol point,19,10,2,4,400,60,140,220
576,Pathfinding to patrol point,19,10,2,5,400,60,140,220
577,Pathfinding to patrol point,19,10,2,5,400,60,140,220
578,Pathfinding to patrol point,19,9,2,6,280,80,140,200
579,Pathfinding to patrol point,20,9,2,6,300,80,120,40
580,Pathfinding to patrol point,20,9,2,6,300,80,120,40
581,Pathfinding to patrol point,20,9,2,7,300,80,120,40
582,Pathfinding to patrol point,21,9,2,7,320,80,100,40
583,Pathfinding to patrol point,21,9,2,8,320,80,100,40
584,Pathfinding to patrol point,21,9,2,8,320,80,100,40
585,Pathfinding to patrol point,22,9,2,8,340,300,80,200
586,Pathfinding to patrol point,22,8,2,9,340,320,80,180
587,Pathfinding to patrol point,22,8,2,9,340,320,80,180
588,Pathfinding to patrol point,23,8,2,10,360,320,60,180
589,Pathfinding to patrol point,23,8,2,10,360,320,60,180
590,Pathfinding to patrol point,24,8,2,10,380,320,40,180
591,Pathfinding to patrol point,24,8,2,11,380,320,40,180
592,Pathfinding to patrol point,24,7,2,11,60,340,160,160
593,Pathfinding to patrol point,24,7,2,12,60,340,160,160
594,Pathfinding to patrol point,25,7,2,12,80,260,140,160
595,Pathfinding to patrol point,25,7,2,13,80,260,140,160
596,Pathfinding to patrol point,25,6,2,13,80,280,80,140
597,Pathfinding to patrol point,25,6,2,13,80,280,80,140
598,Pathfinding to patrol point,25,5,2,14,220,300,80,120
599,Pathfinding to patrol point,25,5,2,14,220,300,80,120
600,Pathfinding to patrol point,25,5,2,15,220,300,80,120
601,Pathfinding to patrol point,25,4,2,15,220,320,80,100
602,Pathfinding to patrol point,26,4,2,15,240,80,60,100
603,Pathfinding to patrol point,26,4,2,16,240,80,60,100
604,Pathfinding to patrol point,26,3,2,16,420,100,120,80
605,Pathfinding to patrol point,26,3,2,17,420,100,120,80
606,Pathfinding to patrol point,26,3,2,17,420,100,120,80
607,Pathfinding to patrol point,26,4,2,17,240,80,60,100
608,Pathfinding to patrol point,26,4,2,18,240,80,60,100
609,Pathfinding to patrol point,26,4,2,18,240,80,60,100
610,Pathfinding to patrol point,26,5,2,18,240,60,60,120
611,Pathfinding to patrol point,26,5,2,18,240,60,60,120
612,Pathfinding to patrol point,26,5,3,18,240,60,60,120
613,Pathfinding to patrol point,26,6,3,18,100,40,60,140
614,Pathfinding to patrol point,26,6,3,18,100,40,60,140
615,Pathfinding to patrol point,26,7,3,17,100,20,120,160
616,Pathfinding to patrol point,26,7,3,17,100,20,120,160
617,Pathfinding to patrol point,25,7,3,16,80,260,140,160
618,Pathfinding to patrol point,25,7,3,16,80,260,140,160
619,Pathfinding to patrol point,25,8,3,16,400,240,20,180
620,Pathfinding to patrol point,25,8,3,15,400,240,20,180
621,Pathfinding to patrol point,25,9,3,15,400,220,20,200
622,Pathfinding to patrol point,25,9,3,14,400,220,20,200
623,Pathfinding to patrol point,25,9,3,14,400,220,20,200
624,Pathfinding to patrol point,25,10,3,14,520,200,20,220
625,Pathfinding to patrol point,25,10,3,13,520,200,20,220
626,Pathfinding to patrol point,25,11,4,13,300,180,20,240
627,Pathfinding to patrol point,25,11,4,13,300,180,20,240
628,Pathfinding to patrol point,25,11,4,13,300,180,20,240
629,Pathfinding to patrol point,25,12,5,13,300,160,140,260
630,Pathfinding to patrol point,25,12,5,13,300,160,140,260
631,Pathfinding to patrol point,25,13,5,13,80,140,140,280
632,Pathfinding to character,25,13,6,13,80,140,140,280
633,Pathfinding to character,25,13,6,13,80,140,140,280
634,Pathfinding to character,25,13,7,13,80,140,140,280
635,Pathfinding to character,24,13,7,13,60,220,160,280
636,Pathfinding to character,24,13,8,13,60,220,160,280
637,Pathfinding to character,23,13,8,13,40,220,180,280
638,Pathfinding to character,23,13,8,13,40,220,180,280
639,Pathfinding to character,22,13,9,13,20,220,200,280
640,Pathfinding to character,22,13,9,13,20,220,200,280
641,Pathfinding to character,22,12,9,14,240,240,200,260
642,Pathfinding to character,21,12,10,14,220,20,220,100
643,Pathfinding to character,21,12,10,14,220,20,220,100
644,Pathfinding to character,20,12,10,14,200,20,240,100
645,Pathfinding to character,20,12,11,14,200,20,240,100
646,Pathfinding to character,19,12,11,14,180,20,260,260
647,Pathfinding to character,19,12,12,14,180,20,260,260
648,Pathfinding to character,18,12,12,14,160,20,280,260
649,Pathfinding to character,18,12,13,14,160,20,280,260
650,Pathfinding to character,17,12,13,14,140,240,300,260
651,Pathfinding to character,17,12,13,14,140,240,300,260
652,Pathfinding to character,16,12,14,14,120,240,320,260
653,Pathfinding to character,16,13,14,14,340,220,40,280
654,Pathfinding to character,16,13,14,15,340,220,40,280
655,Pathfinding to character,16,14,15,15,220,200,40,300
656,Pathfinding to character,16,14,15,15,220,200,40,300
657,Pathfinding to character,16,15,15,16,220,180,320,320
658,Making character invisible,16,15,2,10,220,180,320,320
659,Checking if character is invisible,16,16,2,10,60,160,320,340
660,Checking if character is invisible,16,16,2,10,60,160,320,340
661,Checking if character is invisible,16,16,2,10,60,160,320,340
662,Checking if character is invisible,16,16,2,10,60,160,320,340
663,Checking if character is invisible,16,16,2,10,60,160,320,340
664,Checking if character is invisible,16,16,2,10,60,160,320,340
665,Checking if character is invisible,16,16,2,10,60,160,320,340
666,Checking if character is invisible,16,16,2,10,60,160,320,340
667,Checking if character is invisible,16,16,2,10,60,160,320,340
668,Checking if character is invisible,16,16,2,10,60,160,320,340
669,Checking if character is invisible,16,16,2,10,60,160,320,340
670,Checking if character is invisible,16,16,2,10,60,160,320,340
671,Checking if character is invisible,16,16,2,10,60,160,320,340
672,Checking if character is invisible,16,16,2,10,60,160,320,340
673,Checking if character is invisible,16,16,2,10,60,160,320,340
674,Checking if character is invisible,16,16,2,10,60,160,320,340
675,Checking if character is invisible,16,16,2,10,60,160,320,340
676,Checking if character is invisible,16,16,2,10,60,160,320,340
677,Checking if character is invisible,16,16,2,10,60,160,320,340
678,Checking if character is invisible,16,16,2,10,60,160,320,340
679,Checking if character is invisible,16,16,2,10,60,160,320,340
680,Checking if character is invisible,16,16,2,10,60,160,320,340
681,Checking if character is invisible,16,16,2,10,60,160,320,340
682,Checking if character is invisible,16,16,2,10,60,160,320,340
683,Making character reset,16,16,2,10,60,160,320,340
684,Pathfinding to patrol point,16,16,2,10,60,160,320,340
685,Pathfinding to patrol point,16,16,2,10,60,160,320,340
686,Pathfinding to patrol point,16,16,2,9,60,160,320,340
687,Pathfinding to patrol point,16,16,2,9,60,160,320,340
688,Pathfinding to patrol point,16,15,2,9,220,180,320,320
689,Pathfinding to patrol point,16,15,2,8,220,180,320,320
690,Pathfinding to patrol point,15,15,2,8,200,180,340,320
691,Pathfinding to patrol point,15,15,2,7,200,180,340,320
692,Pathfinding to patrol point,15,14,2,7,200,200,60,300
693,Pathfinding to patrol point,15,14,2,7,200,200,60,300
694,Pathfinding to patrol point,15,13,2,6,320,220,60,280
695,Pathfinding to patrol point,15,13,2,6,320,220,60,280
696,Pathfinding to patrol point,15,13,2,5,320,220,60,280
697,Pathfinding to patrol point,15,12,2,5,100,240,340,260
698,Pathfinding to patrol point,15,12,2,5,100,240,340,260
699,Pathfinding to patrol point,15,11,2,4,100,260,220,240
700,Pathfinding to patrol point,15,11,2,4,100,260,220,240
701,Pathfinding to patrol point,15,11,2,4,100,260,220,240
702,Pathfinding to patrol point,15,10,2,4,320,280,220,220
703,Pathfinding to patrol point,15,10,2,4,320,280,220,220
704,Pathfinding to patrol point,15,9,2,4,200,300,220,200
705,Pathfinding to patrol point,15,9,2,5,200,300,220,200
706,Pathfinding to patrol point,15,8,2,5,200,320,220,180
707,Pathfinding to patrol point,15,8,2,6,200,320,220,180
708,Pathfinding to patrol point,15,8,2,6,200,320,220,180
709,Pathfinding to patrol point,15,7,2,6,200,340,100,160
710,Pathfinding to patrol point,15,7,2,7,200,340,100,160
711,Pathfinding to patrol point,14,7,2,7,180,340,120,40
712,Pathfinding to patrol point,14,7,2,8,180,340,120,40
713,Pathfinding to patrol point,13,7,2,8,160,180,140,40
714,Pathfinding to patrol point,13,7,2,9,160,180,140,40
715,Pathfinding to patrol point,13,6,2,9,160,200,140,20
716,Pathfinding to patrol point,12,6,2,9,140,200,160,20
717,Pathfinding to patrol point,12,6,2,10,140,200,160,20
718,Pathfinding to patrol point,12,6,2,10,140,200,160,20
719,Pathfinding to patrol point,11,6,2,11,120,360,180,20
720,Pathfinding to patrol point,11,6,2,11,120,360,180,20
721,Pathfinding to patrol point,10,6,2,11,100,100,200,20
722,Pathfinding to patrol point,10,6,2,12,100,100,200,20
723,Pathfinding to patrol point,10,6,2,12,100,100,200,20
724,Pathfinding to patrol point,9,6,2,13,80,100,220,20
725,Pathfinding to patrol point,9,6,2,13,80,100,220,20
726,Pathfinding to patrol point,8,6,2,13,60,360,240,140
727,Pathfinding to patrol point,8,6,2,14,60,360,240,140
728,Pathfinding to patrol point,8,5,2,14,60,380,20,120
729,Pathfinding to patrol point,8,5,2,15,60,380,20,120
730,Pathfinding to patrol point,8,5,2,15,60,380,20,120
731,Pathfinding to patrol point,8,4,2,16,60,400,20,100
732,Pathfinding to patrol point,8,4,2,16,60,400,20,100
733,Pathfinding to patrol point,8,3,2,16,60,420,480,80
734,Pathfinding to patrol point,8,3,2,17,60,420,480,80
735,Pathfinding to patrol point,8,3,2,17,60,420,480,80
736,Pathfinding to patrol point,8,3,2,18,60,420,480,80
737,Pathfinding to patrol point,8,4,2,18,60,400,20,100
738,Pathfinding to patrol point,8,4,2,18,60,400,20,100
739,Pathfinding to patrol point,8,5,2,18,60,380,20,120
740,Pathfinding to patrol point,8,5,2,18,60,380,20,120
741,Pathfinding to patrol point,8,5,3,18,60,380,20,120
742,Pathfinding to patrol point,8,6,3,18,60,360,240,140
743,Pathfinding to patrol point,8,6,3,17,60,360,240,140
744,Pathfinding to patrol point,8,7,3,17,60,340,240,160
745,Pathfinding to patrol point,8,7,3,17,60,340,240,160
746,Pathfinding to patrol point,8,7,3,16,60,340,240,160
747,Pathfinding to patrol point,8,8,3,16,60,320,360,180
748,Pathfinding to patrol point,8,8,3,15,60,320,360,180
749,Pathfinding to patrol point,8,9,3,15,60,300,360,200
750,Pathfinding to patrol point,8,9,3,15,60,300,360,200
751,Pathfinding to patrol point,8,9,3,14,60,300,360,200
752,Pathfinding to patrol point,8,10,3,14,180,280,360,220
753,Pathfinding to patrol point,8,10,3,13,180,280,360,220
754,Pathfinding to patrol point,8,11,3,13,180,260,20,240
755,Pathfinding to patrol point,8,11,4,13,180,260,20,240
756,Pathfinding to patrol point,8,12,4,13,180,240,20,260
757,Pathfinding to patrol point,8,12,4,13,180,240,20,260
758,Pathfinding to patrol point,8,12,5,13,180,240,20,260
759,Pathfinding to patrol point,8,13,5,13,180,220,200,280
760,Pathfinding to character,8,13,6,13,180,220,200,280
761,Pathfinding to character,8,13,6,13,180,220,200,280
762,Pathfinding to character,8,14,6,13,60,200,200,300
763,Making character invisible,8,14,2,10,60,200,200,300
764,Checking if character is invisible,8,13,2,10,180,220,200,280
765,Checking if character is invisible,8,13,2,10,180,220,200,280
766,Checking if character is invisible,8,13,2,10,180,220,200,280
767,Checking if character is invisible,8,13,2,10,180,220,200,280
768,Checking if character is invisible,8,13,2,10,180,220,200,280
769,Checking if character is invisible,8,13,2,10,180,220,200,280
770,Checking if character is invisible,8,13,2,10,180,220,200,280
771,Checking if character is invisible,8,13,2,10,180,220,200,280
772,Checking if character is invisible,8,13,2,10,180,220,200,280
